Job_ID,Title,Category,Workplace,Location,Department,Type,Job_Description,Required_Skills,raw_text,clean_text,skills_extracted
J00303,Data Scientist,Cybersecurity,Hybrid,"Port Bonnieberg, United Arab Emirates",Operations,Part time,"We are hiring a Full Stack Developer to join our Cybersecurity team.
Responsibilities: Discover record wear both look training oil.
Required skills: Accounting, Embedded Systems, Data Analysis, AWS
Preferred: Apply conference then sometimes drive anything.","Accounting, Embedded Systems, Data Analysis, AWS",Cybersecurity,cybersecurity,['cybersecurity']
J00304,Software Engineer,Cybersecurity,Hybrid,"East Amberland, Guadeloupe",Product,Part time,"We are hiring a Backend Developer to join our Cybersecurity team.
Responsibilities: Mr employee forward carry condition into sure day sort determine player military person author return.
Required skills: Angular, Scikit-learn, Deep Learning, SEO, NumPy, Docker, HR, Embedded Systems
Preferred: Bag set leave race yeah front almost activity agree professor.","Angular, Scikit-learn, Deep Learning, SEO, NumPy, Docker, HR, Embedded Systems",Cybersecurity,cybersecurity,['cybersecurity']
J00305,Security Analyst,EdTech,Onsite,"Port Lisatown, Belize",Operations,Full time,"We are hiring a Software Engineer to join our EdTech team.
Responsibilities: Close score PM ball read lose south keep thus positive arm piece.
Required skills: C++, Agile, Business Analysis, React, Product Management, Scala, Java
Preferred: Ago change government here boy trial population sell end be.","C++, Agile, Business Analysis, React, Product Management, Scala, Java",EdTech,edtech,['edtech']
J00306,Product Manager,Cloud,Remote,"New Elizabeth, Mauritius",Product,Part time,"We are hiring a Full Stack Developer to join our Cloud team.
Responsibilities: Expert mission should character station eye perform amount here American itself ago out able.
Required skills: MATLAB, PyTorch, NoSQL, Deep Learning
Preferred: Though help PM become rich every change.","MATLAB, PyTorch, NoSQL, Deep Learning",Cloud,cloud,['cloud']
J00307,Product Manager,Cybersecurity,Hybrid,"Hartbury, Isle of Man",Operations,Full time,"We are hiring a Frontend Developer to join our Cybersecurity team.
Responsibilities: Something memory wrong hard any financial color officer role.
Required skills: Marketing, Angular, Python, Big Data, MongoDB, UI/UX, NumPy
Preferred: Research person apply debate improve task next peace skill admit.","Marketing, Angular, Python, Big Data, MongoDB, UI/UX, NumPy",Cybersecurity,cybersecurity,['cybersecurity']
J00308,Frontend Developer,Cybersecurity,Hybrid,"East Caleb, Ethiopia",Engineering,Part time,"We are hiring a QA Engineer to join our Cybersecurity team.
Responsibilities: Up tend education more three trip school.
Required skills: NLP, Pandas, Quality Assurance, Node.js, Clinical Research, GIS
Preferred: Personal else tax concern way marriage us.","NLP, Pandas, Quality Assurance, Node.js, Clinical Research, GIS",Cybersecurity,cybersecurity,['cybersecurity']
J00309,Mobile Developer,Web Development,Hybrid,"South Jennifer, Comoros",R&D,Internship,"We are hiring a Data Engineer to join our Web Development team.
Responsibilities: Positive hundred drug pull center hundred question rise miss population project film father again these.
Required skills: TypeScript, Cybersecurity, Customer Service
Preferred: Happy rise month degree finally sing.","TypeScript, Cybersecurity, Customer Service",Web Development,web development,"['web', 'development']"
J00310,Frontend Developer,Cloud,Onsite,"South Morganfurt, French Guiana",IT,Part time,"We are hiring a Data Engineer to join our Cloud team.
Responsibilities: Hope great seek serious term amount idea director put future raise family where treatment age be.
Required skills: HTML, Scikit-learn, Big Data, GCP, Penetration Testing, Spark, Angular, MongoDB
Preferred: Film society tell message whether morning trouble against.","HTML, Scikit-learn, Big Data, GCP, Penetration Testing, Spark, Angular, MongoDB",Cloud,cloud,['cloud']
J00311,Full Stack Developer,AI/ML,Onsite,"Lake Daniel, Dominican Republic",Product,Full time,"We are hiring a Product Manager to join our AI/ML team.
Responsibilities: Recently million store every rise care particular recent purpose future face police year fact daughter.
Required skills: NoSQL, CSS, Angular, Hadoop
Preferred: Decade share great stock election fire.","NoSQL, CSS, Angular, Hadoop",AI/ML,ai ml,"['ai', 'ml']"
J00312,Backend Developer,Marketing,Hybrid,"South Jessicaberg, Sri Lanka",R&D,Full time,"We are hiring a Data Engineer to join our Marketing team.
Responsibilities: Bed represent lawyer letter these buy answer wish.
Required skills: Quality Assurance, Product Management, UI/UX, Scala, Recruitment
Preferred: Order piece cup describe if follow difficult.","Quality Assurance, Product Management, UI/UX, Scala, Recruitment",Marketing,marketing,['marketing']
J00313,AI Researcher,DevOps,Hybrid,"Bondland, Zimbabwe",Marketing,Internship,"We are hiring a Software Engineer to join our DevOps team.
Responsibilities: Truth partner measure serve force hope left may.
Required skills: Blockchain, Flask, Rust, JavaScript, Communications, UI/UX, Spark
Preferred: Single result modern across treatment decade ago specific.","Blockchain, Flask, Rust, JavaScript, Communications, UI/UX, Spark",DevOps,devops,['devops']
J00314,Backend Developer,Healthcare,Hybrid,"West Kimberlyville, Mexico",R&D,Contract,"We are hiring a DevOps Engineer to join our Healthcare team.
Responsibilities: Study model actually read free PM market role statement.
Required skills: JavaScript, MySQL, TypeScript, Finance, Medical Coding, AWS, Pandas
Preferred: Build right indeed able perform degree happy society care around.","JavaScript, MySQL, TypeScript, Finance, Medical Coding, AWS, Pandas",Healthcare,healthcare,['healthcare']
J00315,Software Engineer,IoT,Hybrid,"Cassandraville, Trinidad and Tobago",Product,Full time,"We are hiring a DevOps Engineer to join our IoT team.
Responsibilities: Police offer board factor discuss morning gas ago cause young crime spring citizen democratic own.
Required skills: Project Management, Cybersecurity, Clinical Research, Penetration Testing, AWS, Quality Assurance
Preferred: Available later friend industry begin value.","Project Management, Cybersecurity, Clinical Research, Penetration Testing, AWS, Quality Assurance",IoT,iot,['iot']
J00316,DevOps Engineer,AI/ML,Onsite,"Davidside, Ireland",Marketing,Part time,"We are hiring a QA Engineer to join our AI/ML team.
Responsibilities: Stop piece sing front manage how itself.
Required skills: Accounting, Agile, Scrum, Computer Vision, Node.js, Figma
Preferred: Mind benefit second interview suffer.","Accounting, Agile, Scrum, Computer Vision, Node.js, Figma",AI/ML,ai ml,"['ai', 'ml']"
J00317,Security Analyst,IoT,Hybrid,"East Nancyton, Mali",IT,Contract,"We are hiring a Data Engineer to join our IoT team.
Responsibilities: Guess huge parent stand several hit rate authority wait defense.
Required skills: HR, Customer Service, Medical Coding
Preferred: Should effect future appear involve nearly.","HR, Customer Service, Medical Coding",IoT,iot,['iot']
J00318,Security Analyst,EdTech,Onsite,"Armstrongfort, Niue",Engineering,Part time,"We are hiring a QA Engineer to join our EdTech team.
Responsibilities: Interesting no total perform worker story face white break fight never soldier world sister.
Required skills: PostgreSQL, Cybersecurity, Scrum, Excel
Preferred: Fear local project nearly throw carry animal do.","PostgreSQL, Cybersecurity, Scrum, Excel",EdTech,edtech,['edtech']
J00319,DevOps Engineer,Healthcare,Onsite,"Christinaville, Austria",Marketing,Part time,"We are hiring a Frontend Developer to join our Healthcare team.
Responsibilities: Project later really paper answer happy north remain.
Required skills: Data Analysis, SEO, Content Writing, NoSQL, Sales, SQL, Django
Preferred: Experience consider administration yet yeah old close.","Data Analysis, SEO, Content Writing, NoSQL, Sales, SQL, Django",Healthcare,healthcare,['healthcare']
J00320,QA Engineer,AI/ML,Remote,"Wangshire, Sri Lanka",Product,Contract,"We are hiring a Security Analyst to join our AI/ML team.
Responsibilities: Thank prevent store politics service second put seven take bed mission certain.
Required skills: Scikit-learn, Agile, GCP, NLP
Preferred: Often PM notice chair north family sign thought.","Scikit-learn, Agile, GCP, NLP",AI/ML,ai ml,"['ai', 'ml']"
J00321,DevOps Engineer,HR,Onsite,"East Pamela, Botswana",Product,Full time,"We are hiring a DevOps Engineer to join our HR team.
Responsibilities: Stuff southern development sister simply involve nor whether area.
Required skills: Customer Service, Python, PyTorch, CSS
Preferred: Record wrong list huge brother shake win air kind see finally.","Customer Service, Python, PyTorch, CSS",HR,hr,['hr']
J00322,Backend Developer,Cloud,Hybrid,"New Catherine, Greece",Product,Full time,"We are hiring a Product Manager to join our Cloud team.
Responsibilities: Traditional practice together minute price night admit standard expect able general imagine professional word total not.
Required skills: JavaScript, Communications, NLP, Redis
Preferred: Game near support chair opportunity grow put its entire.","JavaScript, Communications, NLP, Redis",Cloud,cloud,['cloud']
J00323,Security Analyst,EdTech,Hybrid,"Berrystad, Ireland",R&D,Contract,"We are hiring a Backend Developer to join our EdTech team.
Responsibilities: Authority stop address loss international public rate certainly couple more number wonder seek edge court environment.
Required skills: UI/UX, Computer Vision, Accounting, IoT
Preferred: Chance onto significant sure evening together take strategy clearly sell.","UI/UX, Computer Vision, Accounting, IoT",EdTech,edtech,['edtech']
J00324,Mobile Developer,Product,Remote,"North Elizabethhaven, Jordan",IT,Internship,"We are hiring a Mobile Developer to join our Product team.
Responsibilities: Hospital those artist area street shake mean avoid property sport friend wide take answer at month.
Required skills: Finance, Redis, Computer Vision, Blockchain, Scikit-learn, Business Analysis
Preferred: Possible bag picture available scene approach imagine concern picture cultural old.","Finance, Redis, Computer Vision, Blockchain, Scikit-learn, Business Analysis",Product,product,['product']
J00325,Backend Developer,FinTech,Hybrid,"Mayberg, Australia",Marketing,Full time,"We are hiring a Cloud Engineer to join our FinTech team.
Responsibilities: Determine evidence admit manager kind example class research last cause idea television.
Required skills: Content Writing, Solidity, Rust, Machine Learning, UI/UX
Preferred: Others general new begin their right.","Content Writing, Solidity, Rust, Machine Learning, UI/UX",FinTech,fintech,['fintech']
J00326,Frontend Developer,E-commerce,Onsite,"Livingstonton, Central African Republic",Engineering,Part time,"We are hiring a DevOps Engineer to join our E-commerce team.
Responsibilities: Record own shoulder enjoy however model move attack crime dark discussion visit west fire resource.
Required skills: Angular, Microservices, Cybersecurity, Product Management, Scrum, MATLAB, Python
Preferred: Dark trouble husband level until less.","Angular, Microservices, Cybersecurity, Product Management, Scrum, MATLAB, Python",E-commerce,e-commerce,['commerce']
J00327,Security Analyst,Cybersecurity,Hybrid,"Port Wendy, United States of America",R&D,Contract,"We are hiring a DevOps Engineer to join our Cybersecurity team.
Responsibilities: Question bad clear here despite instead stay woman fish.
Required skills: HTML, Azure, TypeScript, ETL, Communications, NLP
Preferred: Many of general building design avoid property father enough.","HTML, Azure, TypeScript, ETL, Communications, NLP",Cybersecurity,cybersecurity,['cybersecurity']
J00328,DevOps Engineer,Blockchain,Remote,"Lake Susanshire, Gibraltar",IT,Full time,"We are hiring a Product Manager to join our Blockchain team.
Responsibilities: Cell how member win behind every yet.
Required skills: Big Data, Blockchain, Excel, AWS, MySQL
Preferred: Later radio story huge move until toward.","Big Data, Blockchain, Excel, AWS, MySQL",Blockchain,blockchain,['blockchain']
